,Well,Fluor,Target,Content,Sample,Cq,SQ
,B19,HEX,,Unkn,C2_6_i,25.5199952159585,NaN
,B21,HEX,,Unkn,RD_6_i,25.6611044065925,NaN
,B22,HEX,,Unkn,RD_6_i,25.6235729892821,NaN
,B23,HEX,,Unkn,RD_6_i,25.7430045548064,NaN
,C01,HEX,,Unkn,BO_3,NaN,NaN
,C02,HEX,,Unkn,BO_3,NaN,NaN
,C03,HEX,,Unkn,BO_3,NaN,NaN
,C05,HEX,,Unkn,C2_3,NaN,NaN
,C06,HEX,,Unkn,C2_3,NaN,NaN
,C07,HEX,,Unkn,C2_3,NaN,NaN
,C09,HEX,,Unkn,RD_3,NaN,NaN
,C10,HEX,,Unkn,RD_3,NaN,NaN
,C11,HEX,,Unkn,RD_3,NaN,NaN
,C13,HEX,,Unkn,BO_3_i,25.7422024072534,NaN
,C14,HEX,,Unkn,BO_3_i,25.6962693330217,NaN
,C15,HEX,,Unkn,BO_3_i,25.6763196116992,NaN
,C17,HEX,,Unkn,C2_3_i,25.6175589313858,NaN
,C18,HEX,,Unkn,C2_3_i,25.5676767527037,NaN
,C19,HEX,,Unkn,C2_3_i,25.6965687213561,NaN
,C21,HEX,,Unkn,RD_3_i,25.6326322198632,NaN
,C22,HEX,,Unkn,RD_3_i,25.7264564607282,NaN
,C23,HEX,,Unkn,RD_3_i,25.6538993122756,NaN
,D01,HEX,,Unkn,BO_8,NaN,NaN
,D02,HEX,,Unkn,BO_8,NaN,NaN
,D03,HEX,,Unkn,BO_8,NaN,NaN
,D05,HEX,,Unkn,C2_8,NaN,NaN
,D06,HEX,,Unkn,C2_8,NaN,NaN
,D07,HEX,,Unkn,C2_8,NaN,NaN
,D09,HEX,,Unkn,RD_8,35.6747793825404,NaN
,D10,HEX,,Unkn,RD_8,35.9207595505967,NaN
,D11,HEX,,Unkn,RD_8,36.597024987228,NaN
,D13,HEX,,Unkn,BO_8_i,25.5702254723617,NaN
,D14,HEX,,Unkn,BO_8_i,25.4763237295195,NaN
,D15,HEX,,Unkn,BO_8_i,25.4999458706968,NaN
,D17,HEX,,Unkn,C2_8_i,25.4641734826999,NaN
,D18,HEX,,Unkn,C2_8_i,25.5393829249771,NaN
,D19,HEX,,Unkn,C2_8_i,25.4249318656763,NaN
,D21,HEX,,Unkn,RD_8_i,25.681266748399,NaN
,D22,HEX,,Unkn,RD_8_i,25.7405747933081,NaN
,D23,HEX,,Unkn,RD_8_i,25.6517661531926,NaN
,E01,HEX,,Unkn,BO_4,NaN,NaN
,E02,HEX,,Unkn,BO_4,NaN,NaN
,E03,HEX,,Unkn,BO_4,NaN,NaN
,E05,HEX,,Unkn,C2_4,NaN,NaN
,E06,HEX,,Unkn,C2_4,NaN,NaN
,E07,HEX,,Unkn,C2_4,NaN,NaN
,E09,HEX,,Unkn,RD_4,NaN,NaN
,E10,HEX,,Unkn,RD_4,NaN,NaN
,E11,HEX,,Unkn,RD_4,NaN,NaN
,E13,HEX,,Unkn,BO_4_i,25.7302528935119,NaN
,E14,HEX,,Unkn,BO_4_i,25.7207401240998,NaN
,E15,HEX,,Unkn,BO_4_i,25.5485289687472,NaN
,E17,HEX,,Unkn,C2_4_i,25.6970598795907,NaN
,E18,HEX,,Unkn,C2_4_i,25.5493075244712,NaN
,E19,HEX,,Unkn,C2_4_i,25.6803975740318,NaN
,E21,HEX,,Unkn,RD_4_i,25.5290315530207,NaN
,E22,HEX,,Unkn,RD_4_i,25.5807202996335,NaN
,E23,HEX,,Unkn,RD_4_i,25.6239444053388,NaN
,F01,HEX,,Unkn,BO_9,NaN,NaN
,F02,HEX,,Unkn,BO_9,NaN,NaN
,F03,HEX,,Unkn,BO_9,44.4053629106587,NaN
,F05,HEX,,Unkn,C2_9,NaN,NaN
,F06,HEX,,Unkn,C2_9,NaN,NaN
,F07,HEX,,Unkn,C2_9,NaN,NaN
,F09,HEX,,Unkn,RD_9,NaN,NaN
,F10,HEX,,Unkn,RD_9,NaN,NaN
,F11,HEX,,Unkn,RD_9,NaN,NaN
,F13,HEX,,Unkn,BO_9_i,25.6636942540713,NaN
,F14,HEX,,Unkn,BO_9_i,25.4607018756791,NaN
,F15,HEX,,Unkn,BO_9_i,25.4956874688643,NaN
,F17,HEX,,Unkn,C2_9_i,25.49346462075,NaN
,F18,HEX,,Unkn,C2_9_i,25.4117533646189,NaN
,F19,HEX,,Unkn,C2_9_i,25.3574666217619,NaN
,F21,HEX,,Unkn,RD_9_i,25.5533209254916,NaN
,F22,HEX,,Unkn,RD_9_i,25.5872456270316,NaN
,F23,HEX,,Unkn,RD_9_i,25.6480060547035,NaN
,G01,HEX,,Unkn,BO_5_11,NaN,NaN
,G02,HEX,,Unkn,BO_5_11,NaN,NaN
,G03,HEX,,Unkn,BO_5_11,NaN,NaN
,G05,HEX,,Unkn,C2_5_11,NaN,NaN
,G06,HEX,,Unkn,C2_5_11,NaN,NaN
,G07,HEX,,Unkn,C2_5_11,NaN,NaN
,G09,HEX,,Unkn,RD_5_11,NaN,NaN
,G10,HEX,,Unkn,RD_5_11,NaN,NaN
,G11,HEX,,Unkn,RD_5_11,NaN,NaN
,G13,HEX,,Unkn,BO_5_11_i,25.6232968442062,NaN
,G14,HEX,,Unkn,BO_5_11_i,25.6791627727885,NaN
,G15,HEX,,Unkn,BO_5_11_i,25.6224464402822,NaN
,G17,HEX,,Unkn,C2_5_11_i,25.5795786280531,NaN
,G18,HEX,,Unkn,C2_5_11_i,25.542922643333,NaN
,G19,HEX,,Unkn,C2_5_11_i,25.5904411569812,NaN
,G21,HEX,,Unkn,RD_5_11_i,25.5513298261468,NaN
,G22,HEX,,Unkn,RD_5_11_i,25.4602529627441,NaN
,G23,HEX,,Unkn,RD_5_11_i,25.5674577588616,NaN
,H01,HEX,,Unkn,BO_10,43.7927903457169,NaN
,H02,HEX,,Unkn,BO_10,NaN,NaN
,H03,HEX,,Unkn,BO_10,NaN,NaN
,H05,HEX,,Unkn,C2_10,NaN,NaN
,H06,HEX,,Unkn,C2_10,NaN,NaN
,H07,HEX,,Unkn,C2_10,NaN,NaN
,H09,HEX,,Unkn,RD_10,NaN,NaN
,H10,HEX,,Unkn,RD_10,NaN,NaN
,H11,HEX,,Unkn,RD_10,NaN,NaN
,H13,HEX,,Unkn,BO_10_i,25.5489777432333,NaN
,H14,HEX,,Unkn,BO_10_i,25.3155883652423,NaN
,H15,HEX,,Unkn,BO_10_i,25.464268982588,NaN
,H17,HEX,,Unkn,C2_10_i,25.318285151785,NaN
,H18,HEX,,Unkn,C2_10_i,25.2769365735522,NaN
,H19,HEX,,Unkn,C2_10_i,25.3153209024278,NaN
,H21,HEX,,Unkn,RD_10_i,25.4735396487707,NaN
,H22,HEX,,Unkn,RD_10_i,25.5575282865522,NaN
,H23,HEX,,Unkn,RD_10_i,25.5321763633713,NaN
,I01,HEX,,Unkn,BO_5_20,NaN,NaN
,I02,HEX,,Unkn,BO_5_20,NaN,NaN
,I03,HEX,,Unkn,BO_5_20,NaN,NaN
,I05,HEX,,Unkn,C2_5_20,NaN,NaN
,I06,HEX,,Unkn,C2_5_20,NaN,NaN
,I07,HEX,,Unkn,C2_5_20,NaN,NaN
,I09,HEX,,Unkn,RD_5_20,NaN,NaN
,I10,HEX,,Unkn,RD_5_20,NaN,NaN
,I11,HEX,,Unkn,RD_5_20,NaN,NaN
,I13,HEX,,Unkn,BO_5_20_i,25.6780369953009,NaN
,I14,HEX,,Unkn,BO_5_20_i,25.5759727735457,NaN
,I15,HEX,,Unkn,BO_5_20_i,25.4613417795682,NaN
,I17,HEX,,Unkn,C2_5_20_i,25.4971214105247,NaN
,I18,HEX,,Unkn,C2_5_20_i,25.4864682929951,NaN
,I19,HEX,,Unkn,C2_5_20_i,25.5406553496797,NaN
,I21,HEX,,Unkn,RD_5_20_i,25.5201955922343,NaN
,I22,HEX,,Unkn,RD_5_20_i,25.5144703060211,NaN
,I23,HEX,,Unkn,RD_5_20_i,25.513686711965,NaN
,J01,HEX,,Unkn,BO_11,NaN,NaN
,J02,HEX,,Unkn,BO_11,NaN,NaN
,J03,HEX,,Unkn,BO_11,42.6234321204373,NaN
,J05,HEX,,Unkn,C2_11,NaN,NaN
,J06,HEX,,Unkn,C2_11,NaN,NaN
,J07,HEX,,Unkn,C2_11,NaN,NaN
,J09,HEX,,Unkn,RD_11,NaN,NaN
,J10,HEX,,Unkn,RD_11,NaN,NaN
,J11,HEX,,Unkn,RD_11,NaN,NaN
,J13,HEX,,Unkn,BO_11_i,25.5329626826072,NaN
,J14,HEX,,Unkn,BO_11_i,25.3506224852234,NaN
,J15,HEX,,Unkn,BO_11_i,25.3334488018806,NaN
,J17,HEX,,Unkn,C2_11_i,25.4537849471687,NaN
,J18,HEX,,Unkn,C2_11_i,25.3483101105775,NaN
,J19,HEX,,Unkn,C2_11_i,25.3414587084451,NaN
